project,date,revision,files,async_declarations,await_declarations,const_declarations,class_declarations,arrow_function_declarations,let_declarations,export_declarations,yield_declarations,import_statements,promise_declarations,promise_all_and_then,default_parameters,rest_statements,spread_arguments,array_destructuring,object_destructuring,errors,statements
knex,27-04-2016,4d88e1d6ab2731af2e94c77e563fd253300a83f0,114,40,0,1,0,2190,0,0,0,49,27,11,2,0,0,0,1,8,10949
knex,06-05-2016,0ccb4bfa8779d8dfe6a0549ce2d3b226a3247c57,114,40,0,1,0,2145,0,0,0,49,27,11,2,0,0,0,1,8,10959
knex,15-05-2016,f320906577e2272d4350e771183f84acb0cb0780,115,45,0,1,0,2150,0,0,0,52,28,13,4,0,0,0,1,8,11019
knex,16-05-2016,202ddddddb6590b93fea12273cb63a1653640886,116,45,0,397,0,1883,94,12,0,240,25,13,4,0,0,0,47,9,10940
knex,25-05-2016,2fd63a7868a4d5f229d37cdd20f5816c9f442b7a,116,45,0,397,0,1908,95,12,0,240,25,13,5,0,0,0,47,9,11031
knex,02-06-2016,62f0355e0b8295a2ea085b3c62ef0a916e1d927c,116,45,0,397,0,1908,95,12,0,241,25,13,5,0,0,0,47,9,11032
knex,13-06-2016,bc5b4f0527f81e97269611dc51901f8f1776ddfd,117,45,0,402,0,1931,97,13,0,241,25,13,5,0,0,0,47,9,11134
knex,20-06-2016,53d089bffbde6e16aa79652d258154a67dec8c0a,124,45,0,480,0,2117,119,13,0,246,32,13,5,0,0,0,47,9,12025
knex,01-07-2016,289f17e21bef315cc1c0839bc620dc694e6cf732,124,45,0,480,0,2117,119,13,0,246,32,13,5,0,0,0,47,9,12025
knex,21-07-2016,54563dc8e02116ff785b65237c05c56e3eb486e2,124,45,0,480,0,2117,119,13,0,246,32,13,5,0,0,0,47,9,12038
knex,31-07-2016,831ba2fe414b6390ae069c42fa5434e5236051d0,124,45,0,480,0,2117,120,13,0,246,32,13,5,0,0,0,47,9,12049
knex,09-08-2016,6fa485302b29c7e312177d94cd1eafadf882db6f,119,43,0,480,0,2100,120,13,0,243,32,10,5,0,0,0,45,9,11992
knex,24-08-2016,dc3749433b797fbfb9d27807063c0ccd9996cf86,119,43,0,482,0,2101,120,13,0,243,32,10,5,0,0,0,45,9,11994
knex,12-09-2016,57a67cdadcb11d6a9a40dcd4c35f303ce5e29a66,119,43,0,482,0,2101,120,13,0,243,32,10,5,0,0,0,45,9,11994
knex,19-09-2016,67b62d3213aa6ade68bdf84cb95b3410a1fd8053,108,84,0,477,2,1478,123,19,0,228,32,10,9,0,26,0,42,9,7185
knex,27-09-2016,45ef9dbd62106c796afcefec5fe9ff03eb04fd5d,108,84,0,473,2,1478,122,19,0,227,32,10,9,0,26,0,42,9,7115
knex,12-10-2016,fe0b71f467787567d59f531bfd492bea04bd3033,108,82,0,467,2,1476,125,19,0,227,32,8,9,0,26,0,42,9,7200
knex,19-10-2016,db9b54946ba51ee9ab2372b1326f6883e091d991,108,82,0,467,2,1476,125,19,0,227,32,8,9,0,26,0,42,9,7202
knex,22-11-2016,825396ada73ca565cf77623c6df3e9dc41abcd25,108,83,0,475,2,1475,124,19,0,225,32,8,9,0,26,0,42,9,7181
knex,01-12-2016,85dcd75938786dd08ef1241ad3e38eb94380a0ef,109,83,0,478,2,1490,124,19,0,225,32,8,9,0,26,0,42,9,7229
knex,11-12-2016,a4bfee77513d000cf0fddf130a370071c240f93d,109,83,0,478,2,1491,124,19,0,225,32,8,9,0,26,0,42,9,7242
knex,16-01-2017,49aa6f73142a7710f33acc095d4b9cdfe6919f46,109,83,0,478,2,1491,124,19,0,225,32,8,9,0,26,0,42,9,7246
knex,26-01-2017,7de07c966a6ab63087b31cbdd10216d3ddbf8230,109,83,0,478,2,1491,124,19,0,225,32,8,9,0,26,0,42,9,7246
knex,05-02-2017,f198c7d5749936e65e6b7446025f8ddbc446aed8,109,83,0,480,2,1492,123,19,0,225,32,8,9,0,26,0,42,9,7252
knex,16-02-2017,364d23b3b030f6d8ba52daea8f31926e7a03ae36,109,83,0,486,2,1538,122,19,0,225,32,8,9,0,26,0,42,9,7424
knex,24-02-2017,19ed460f8beb607e2c4d59e6a702a2085afffbb5,109,83,0,486,2,1540,122,19,0,225,32,8,9,0,26,0,42,9,7428
knex,16-03-2017,33ad09379e0a67d876dd0c81bea1d6b6e207dfe6,109,83,0,486,2,1540,122,19,0,225,32,8,9,0,26,0,42,9,7436
knex,27-03-2017,a5f4c395297e4262aebf85534ec523509d2294e9,111,78,0,493,2,1576,125,19,0,228,33,7,14,0,26,0,41,9,7536
knex,12-04-2017,5c0b193fec2b7906b5792c6ade2ea1ea21f9b9b6,111,78,0,493,2,1576,125,19,0,228,33,7,14,0,26,0,41,9,7536
knex,29-04-2017,314dcadd52e1a5be9a329adae0f44807d03afaa0,111,78,0,494,2,1592,125,19,0,228,33,7,14,0,26,0,41,9,7589
knex,11-05-2017,68584a73116cf0efff4161c899bd5ffd43c0b0ce,111,78,0,493,2,1593,125,19,0,228,33,7,14,0,26,0,41,9,7590
knex,21-05-2017,17bf763cb13543f502668d2f74ae0ca1b2d67a28,111,78,0,493,2,1612,125,19,0,228,33,7,14,0,26,0,41,9,7635
knex,01-06-2017,31ba04a7888e93a5596cd32cac57397e95f79304,117,78,0,489,2,1659,123,19,0,218,33,7,14,0,22,0,39,10,7748
knex,10-06-2017,16a4eb1455408a929abaf8748281c4c8036cf77d,117,78,0,490,2,1691,124,19,0,218,33,7,14,0,22,0,39,10,7828
knex,26-06-2017,298a5854ecf602f569c20161dbd58dc7f8e981e4,117,78,0,490,2,1691,124,19,0,218,33,7,14,0,22,0,39,10,7828
knex,26-07-2017,03f0fb426c70865b582462a4a16466fd07322196,119,78,0,491,2,1707,124,19,0,218,33,7,14,0,22,0,39,10,7867
knex,16-08-2017,f8989e129fe5863437d8e87fdd6a1e1971841305,119,78,0,491,2,1707,124,19,0,218,33,7,14,0,22,0,39,10,7867
knex,24-08-2017,8f7d2e297799d4b70de726b8cfc9d4939fe3923b,119,78,0,491,2,1707,124,19,0,218,33,7,14,0,22,0,39,10,7867
knex,08-09-2017,b5d93f10b1a96c47681f5e08a03d79b10a5fb226,119,78,0,497,2,1707,126,19,0,219,30,7,14,0,23,0,39,10,7878
knex,23-09-2017,491cc788c28b32a7cf06ae62016f42b29f4c969a,119,78,0,498,2,1707,126,19,0,219,30,7,14,0,23,0,39,10,7886
knex,03-10-2017,0ccd591bcb057e29266d57655729538733501798,119,78,0,523,2,1733,126,19,0,219,30,7,14,0,23,0,39,10,7962
knex,14-10-2017,b092a271fa16e13ec63c4c7cfc8cc8e7a9023d90,119,78,0,525,2,1733,126,19,0,219,30,7,14,0,23,0,39,10,7978
knex,23-10-2017,fddfd3b3d830bc1ec1c629f084471568d6062944,119,79,0,519,2,1730,120,19,0,216,30,7,14,0,23,0,38,11,7921
knex,31-10-2017,74f2a031f3194572e96735a996ea691e4422e3ed,119,79,0,519,2,1760,120,19,0,216,30,7,14,0,23,0,38,11,7963
knex,07-11-2017,69cccdc89ac50d742495720b0c95972a1e8656fb,119,79,0,519,2,1760,120,19,0,216,30,7,14,0,23,0,38,11,7963
knex,19-11-2017,aeec0a29c8ec00f4e2118cd6f286eb9c80dd8115,122,79,3,536,2,1821,125,19,0,217,30,9,14,0,23,0,38,11,8108
knex,30-11-2017,fbf371f4e96d876e9ae16a7a390629815da94fe4,122,79,3,536,2,1835,125,19,0,217,30,9,14,0,23,0,38,11,8146
knex,08-12-2017,6ffcaedc381843928bfcf4d8ce1b9893571f928f,122,79,3,536,2,1835,125,19,0,217,30,9,14,0,23,0,38,11,8149
knex,03-01-2018,59f6cba17839435e3c10d9e1011d5b78e4a970f0,122,79,3,540,2,1835,128,19,0,217,30,9,14,0,23,0,38,11,8170
knex,12-01-2018,9f8d2eddbf4f42fe8c9fd9f2b2162a98d8cf2c12,122,79,3,540,2,1835,128,19,0,217,30,9,14,0,23,0,38,11,8170
knex,23-01-2018,c1997e950216c4745055926c74531e12df9cc356,122,79,3,540,2,1845,128,19,0,217,30,9,14,0,23,0,38,11,8183
knex,07-02-2018,8771bd4781fdf90991994f3c31aa6436ee475500,129,82,3,570,2,2051,144,20,0,245,30,10,14,0,32,0,38,11,9028
knex,14-02-2018,f78ee074be03f898d52d4a3af2b83b427c577102,129,82,3,570,2,2051,144,20,0,245,30,10,14,0,32,0,38,11,9028
knex,22-02-2018,ad1062b905ad5d3e243919fbb89eb0d1acab593e,128,104,46,609,2,2026,151,20,0,243,29,10,14,0,32,1,39,11,9137
knex,12-03-2018,fbef9fcec770b5669024f454e38a845989cd7f0c,128,104,46,616,2,2030,152,20,0,243,29,10,15,0,32,1,39,11,9166
knex,08-04-2018,c89119b68191b7bf772352f784f7c167e7fc7259,128,105,46,625,2,2041,154,20,0,243,29,10,15,0,32,1,40,11,9220
knex,18-04-2018,14ac2cbaa7344f37a531edf0052a006008cd4765,128,105,46,626,2,2045,154,20,0,243,29,10,15,0,32,1,40,11,9243
knex,25-04-2018,e086427db01e116f042f50a2acaf1e65c6bd2edd,131,105,46,627,2,2055,155,20,0,244,29,10,15,0,32,1,40,11,9294
knex,03-05-2018,3bed888145be3d9d6e2d96555e7865f0251ae221,132,109,46,632,3,2055,154,20,0,246,29,11,15,0,34,1,40,11,9308
knex,19-05-2018,db390b11e68a7c023910b6f371fe851f371028f8,132,109,46,633,3,2056,154,20,0,246,29,11,15,0,34,1,40,11,9315
knex,01-06-2018,d9cd54b2acdb32c44b3f65d22a69dce8f075bfee,132,114,46,633,4,2065,154,15,0,224,29,11,15,0,34,1,41,11,9359
knex,10-06-2018,ae1245ebcb7c271c0cae6a03e9ca818d94843ea7,132,115,49,641,4,2071,155,15,0,224,29,11,16,0,34,1,41,11,9439
knex,22-06-2018,933d570ce74e4242d40284d99ccd0c33c158a6c9,130,115,49,635,4,2055,153,15,0,215,26,11,16,0,33,1,41,11,9351
knex,04-07-2018,e08c14b7b1608ec3c76fc5d51c4327ead781c0fa,130,115,49,594,6,1883,154,15,0,206,22,11,17,0,32,1,38,12,8894
knex,17-07-2018,a01c35941a9e971e10398865a0d493713b67eee5,133,107,49,598,6,1883,155,21,0,216,22,11,14,0,32,1,36,12,8911
knex,25-07-2018,26dfeb8805bb11b63d76065d244c78c7b380b41b,133,107,49,597,6,1883,155,21,0,216,22,11,14,0,32,1,36,12,8905
knex,04-08-2018,2183a278268dc7aedf5edeccecb99176b9827f27,133,107,49,602,6,1883,155,21,0,216,22,11,14,0,32,1,36,12,8910
knex,20-08-2018,220047f43b75583be150578508ecd037caeb0d36,133,107,49,602,6,1883,155,21,0,216,22,11,14,0,32,1,36,12,8910
knex,29-08-2018,1616b2af0d52efbbb41c0b9de96f1ae793d654dd,138,107,49,634,6,1926,158,21,0,216,22,12,16,0,32,1,40,12,9037
knex,18-09-2018,8e0ce7a45095c4eb146bf75872dfd93191fb6d5a,141,112,49,640,6,1933,155,22,0,222,22,12,14,0,32,1,40,12,9068
knex,27-09-2018,0bcdcec991d986d3d8d1a86e99f676f0e908535a,141,112,49,678,6,1964,157,22,0,222,22,12,14,0,32,1,41,12,9178
knex,04-10-2018,1c782cf2c89969695301307f52fe55b8452ba07b,143,112,49,716,6,1970,158,22,0,220,22,12,13,0,36,1,41,12,9242
knex,11-10-2018,e527fae785a5b791b1144bdd8e26442b4e702f8d,143,112,49,718,6,1978,159,22,0,220,22,12,14,0,36,1,41,12,9275
knex,19-10-2018,132b79ed16e56fed4bd7e8f0dd99c05b522b233a,143,112,49,844,6,1977,187,22,0,220,22,9,14,0,36,1,41,12,9268
knex,26-10-2018,c500d771ef9eda2f919d0bcd797bc75652d4c895,143,112,49,847,6,1977,185,22,0,220,22,9,14,0,36,1,40,12,9265
knex,10-11-2018,931c157a2e05764b70cabd1d74a70adad655d88c,143,112,49,856,6,1993,187,22,0,220,22,9,14,1,36,1,40,12,9319
knex,19-11-2018,1eac063b28baf25b5e3140bd71c6358d056f1695,146,113,49,889,6,2032,191,23,0,223,24,9,14,1,36,1,43,12,9452
knex,26-11-2018,8173e3fbfd0a4e098ac0a2c138ff00ddbffa4d01,150,114,49,901,6,2060,195,23,0,223,25,9,16,1,36,2,49,12,9571
knex,03-12-2018,8bb0dc319162986e2de1e2e7203ad91573cb1323,149,113,49,884,6,2046,196,23,0,223,23,9,16,1,36,2,47,12,9572
knex,12-12-2018,8e23dcb2653c74b660c795062c29199916d2426d,149,113,49,887,6,2051,197,23,0,223,24,9,16,1,36,2,47,12,9596
knex,19-12-2018,2c2fe19ad8fb7f948b9a1e1398d1d596281b1c82,150,113,49,887,6,2051,197,23,0,223,24,9,16,1,36,2,47,12,9600
knex,27-12-2018,9daf7f3d0989fc1f90a6a5b62dd935418d76ba0f,152,113,49,888,6,2062,197,23,0,223,24,9,17,1,36,2,47,12,9621
knex,04-01-2019,83fcefe4e0f00f05e8c1cb288745db01b49c9e2e,155,113,49,888,6,2066,198,23,0,223,24,9,17,1,36,2,47,12,9624
knex,13-01-2019,5bc8deebe1b1bb576285ac1a739fb3cad2e8f46b,155,113,49,888,6,2066,198,23,0,223,24,9,17,1,36,2,47,12,9624
knex,22-01-2019,4f8cf795006c4589eff6421e23e99466f6b491ec,155,113,49,889,6,2069,198,23,0,223,24,9,17,1,36,2,47,12,9636
knex,31-01-2019,15ac75cda00f4d188606e49bd085b31b61b298c0,156,113,49,898,6,2078,198,23,0,224,24,9,17,1,36,2,49,12,9702
knex,09-03-2019,0aacab50be2d546779b4a8f15217af3c62ed6612,164,121,59,904,6,2123,198,23,0,224,24,9,17,1,36,2,51,12,9789
knex,18-03-2019,e7ed00599515f3b5e5e5e0a42e271d542231d63c,164,122,59,905,6,2147,202,23,0,224,24,9,17,1,36,2,51,12,9865
knex,30-03-2019,1948c3d423b812e33c38da435bc449d3d898f5d7,165,122,59,905,6,2155,202,23,0,224,24,9,17,1,36,2,51,12,9881
knex,15-04-2019,0e845489ca742f4052bbe4f717e81c24bb1544f5,165,122,59,905,6,2155,202,23,0,224,24,9,17,1,36,2,51,12,9881
knex,04-05-2019,6a4fecfe7822442ee5c43d924958eadfe6e17a93,165,122,59,907,6,2169,202,23,0,224,24,9,17,1,36,3,51,12,9904
knex,12-05-2019,cf435d9175777c4232e6d0d1e4d6b3c9ce5d2a18,165,122,59,907,6,2169,202,23,0,224,24,9,17,1,36,3,51,12,9904
knex,19-05-2019,5dab3a5e7400b2a4d5960469def34676908fc13f,165,123,59,911,6,2196,203,23,0,224,24,9,17,1,36,3,54,12,9998
knex,27-05-2019,f599f6ac138d728cbb4e6faf8f3dcb345b5236e6,166,124,59,915,6,2209,205,23,0,226,25,9,17,1,36,3,54,12,10066
knex,03-06-2019,c431ffc35a25885bc019a6f6d673971ef4fe4a4f,167,125,59,1140,12,2230,217,0,0,0,25,9,17,1,36,3,124,12,10086
knex,10-06-2019,5eaac66ea54c9d75a93a7a0b08be3fdc43785aca,168,125,59,1151,12,2237,218,0,0,0,28,9,17,1,36,3,125,12,10139
knex,19-06-2019,f70b7264b26e554342c887e390d881bdcca3ac10,168,139,68,1158,12,2242,220,0,0,0,6,8,17,1,36,3,125,12,10183
knex,26-06-2019,ae6bb64cbe7787e6ddfe883b3b2a4fc6c27d653e,168,145,85,1179,12,2255,221,0,0,0,9,8,17,1,36,3,126,12,10302
knex,07-07-2019,8b31a43761e1ae38ec04f48a42f5d2e6068e4cb6,171,153,95,1207,12,2268,222,0,0,0,8,8,17,1,36,6,131,12,10388
knex,16-07-2019,3e1a5ee0dee89af01bab002b39591dad885f06b4,88,52,93,424,0,1827,78,0,0,0,6,1,0,1,0,4,16,1,5238
knex,23-07-2019,f264b1ae38d81bc9b0ab06e2a531ec460739f6d4,88,58,102,445,0,1845,79,0,0,0,6,1,0,1,0,4,16,1,5294
knex,17-08-2019,4125855190cc1fb3a0dc2cbb0b258cde40d6d312,88,60,108,455,0,1861,83,0,0,0,6,1,0,1,0,4,16,1,5343
knex,28-08-2019,75ac92f40bd93ead6ce62633740b78960930a539,88,61,116,471,0,1868,83,0,0,0,6,1,0,1,0,4,16,1,5400
knex,05-09-2019,6c73b22fd97a3e76f4ea512ee3e6683512745281,88,61,116,471,0,1868,83,0,0,0,6,1,0,1,0,4,16,1,5400
knex,15-09-2019,eb8f0c0b2d7e5b1da9773656cbf0d6fb52077999,88,61,116,471,0,1868,83,0,0,0,6,1,0,1,0,4,16,1,5400
knex,22-09-2019,b74456492c7163e02eb4353b5e44164445406519,88,61,116,471,0,1868,83,0,0,0,6,1,0,1,0,4,16,1,5400
knex,06-10-2019,48d8c7eb59525df47812047f9a30e785f9883633,91,65,118,499,0,1883,83,0,0,0,6,1,0,1,0,4,16,1,5461
knex,15-10-2019,d01600ba0d54754ac0531c6b652f8460afc01a94,93,79,132,531,0,1924,85,0,0,0,6,2,0,1,0,4,22,1,5593
knex,24-10-2019,2d0459111d45ac83b8d738626bd5717a979caea9,93,79,132,531,0,1924,85,0,0,0,6,2,0,1,0,4,22,1,5593
knex,01-11-2019,af129408ca7173bfa0f4a777fb5d3206339cd634,94,87,135,534,0,1940,88,0,0,0,6,2,0,1,0,4,22,1,5636
knex,14-11-2019,0214f11663f38e23e13cdd0bcc8c6fa577cb48a3,94,87,135,534,0,1940,88,0,0,0,6,2,0,1,0,4,22,1,5636
knex,21-11-2019,03d6f063d5042a0871b54caeef6c928557165945,94,88,136,536,0,1947,88,0,0,0,6,2,0,1,0,4,22,1,5645
knex,28-11-2019,84fce33f690894df96f372f0657f64188aaea43b,94,88,136,536,0,1947,88,0,0,0,6,2,0,1,0,4,22,1,5645
knex,10-12-2019,a613fe23df4bf10ffcf27ba68a84f5f47449c530,94,88,136,536,0,1947,88,0,0,0,6,2,0,1,0,4,22,1,5645
knex,29-12-2019,4feefdf3d2532c23f2f662c538bf2d81700daeb1,94,88,136,536,0,1947,88,0,0,0,6,2,0,1,0,4,22,1,5645
knex,10-01-2020,75b1db5b4cf3f9eb1a9e3be9d83cac4da1e7a6a4,95,93,141,578,0,1981,92,0,0,0,6,2,0,1,0,4,24,1,5778
knex,20-01-2020,2f4219193e6e07da04e51337e053d01c6c31c47a,99,93,141,583,0,1986,92,4,0,0,6,2,0,4,0,4,26,1,5797
knex,01-02-2020,589ea747c2388c8ef00afb933da193eb10201735,101,94,144,597,0,2000,93,4,0,0,7,2,0,4,0,4,30,1,5852
knex,13-02-2020,77df705189c712105cfab293ae26fff41de8e6ae,104,94,144,605,0,2019,93,4,0,0,7,2,0,4,0,4,31,1,5888
knex,20-02-2020,c9be84890cf7d3211c6103d7c914a60b4b84647b,104,94,144,605,0,2019,93,4,0,0,7,2,0,4,0,4,31,1,5878
knex,28-02-2020,dc30abf39e1e4cc2552902442c584f2425cf33a6,105,124,200,621,0,1961,93,4,0,0,7,3,0,4,0,4,32,1,5952
knex,06-03-2020,d00bd8d2dd9d12504c9a2eed86b00cb127763900,105,124,200,621,0,1961,93,4,0,0,7,3,0,4,0,4,32,1,5952
knex,15-03-2020,31c5b86ec4ebadc1dfdd21afc6a3438ca24663b6,105,124,200,635,0,1961,93,4,0,0,7,3,0,4,0,4,46,1,5963
knex,25-03-2020,72aaf6c6e176e74cf445c722364a23d9f255569e,111,138,217,668,0,2009,93,4,0,0,7,3,0,4,0,4,51,1,6104
knex,12-04-2020,82361d12c1383fdb5ecd8ff9fe72d2b9f1d8763c,114,138,217,670,0,2009,94,4,0,0,7,3,0,4,0,4,53,1,6117
knex,19-04-2020,7b4d208bae64c9777815c64c48903b3c14a94f88,114,145,222,681,0,2019,94,4,0,0,7,3,0,4,0,4,53,1,6170
knex,27-04-2020,fe8340a6274202b5c59cb623f3e387aa7801f569,115,150,230,690,0,2030,95,4,0,0,10,3,0,4,0,4,56,1,6205
knex,07-05-2020,ee725268d2fbc57603edf700eed0cf3654a1cbe0,117,159,230,696,3,2044,95,4,0,0,10,3,0,4,0,4,56,1,6259
knex,15-05-2020,2bd2ecd91c1694a3f47ab9d6e9dfa8dd48026cac,119,160,232,696,3,2052,95,4,0,0,10,3,0,4,0,4,56,1,6281
knex,22-05-2020,da54cf1ecf0acef4b3d3d51cd2656e4faf10d3e9,119,160,232,696,3,2052,95,4,0,0,10,3,0,4,0,4,56,1,6281
knex,13-07-2020,b59161f9944acf858b149a6c2901b14fcd4ba8aa,119,160,232,696,3,2052,95,4,0,0,10,3,0,4,0,4,56,1,6281
knex,10-08-2020,b2e3c5c4d9d3c587e4f3602e8ddd07096cdab46b,127,162,236,707,3,2087,96,8,0,0,14,3,0,1,0,4,59,1,6356
knex,17-08-2020,2ffa7784d8a5444ac740d69bf7b619b33259b37d,145,186,260,739,3,2114,96,14,0,6,13,3,0,1,0,4,61,2,6468
knex,04-09-2020,2bf17e050906c41e6810d0f8041eb191f8816faf,145,186,260,739,3,2115,96,14,0,6,13,3,0,1,0,4,61,2,6470
knex,19-09-2020,7f16df98c2ccc87c3250a1782ac4055b16895163,145,188,262,745,3,2120,97,14,0,6,13,3,0,1,0,4,61,2,6491
knex,27-09-2020,7cfb78d16aa9dcd635c9ae1862837ccd4f507a21,145,192,263,750,4,2123,97,14,0,6,13,3,0,1,0,4,62,2,6508
knex,05-10-2020,80355e48509857fb4941f65f4b611973a9ee99d5,147,192,263,767,4,2175,97,14,0,6,13,3,0,1,0,4,67,2,6615
knex,25-10-2020,23073fa83dfb4bf0ecb204c9ae1f720cd22f41ed,147,193,263,768,4,2176,97,14,0,6,13,3,0,1,0,4,67,2,6618
knex,02-11-2020,f953ff4f8f632b9d4e967e6072ac99a3da1e5fbb,149,207,274,784,4,2204,106,14,0,6,13,3,0,1,0,4,70,2,6750
knex,20-11-2020,e7a3c79999d3d1c9af1c2237bd2bb3291f5a0561,149,207,274,784,4,2204,106,14,0,6,13,3,0,1,0,4,70,2,6750
knex,01-12-2020,bad1ea714de75254ef354ee9591dfc4c1b077b18,149,207,274,784,4,2204,106,14,0,6,13,3,0,1,0,4,70,2,6750
knex,11-12-2020,ce3b9febcd751534ff2376757641d3b578b2c741,151,213,280,813,4,2217,106,14,0,6,13,2,0,1,0,5,72,3,6824
knex,19-12-2020,ad41e1c0f4916e1b9ccf78e3fa1382c03f2fe193,156,213,280,824,4,2221,106,14,0,6,13,2,0,1,0,5,73,4,6850
knex,28-12-2020,2aec21ed5eb97711cb8b80c90bfa8e55382c7671,164,302,499,983,4,2059,138,14,0,6,14,3,1,1,0,5,92,4,6931
knex,05-01-2021,000fde3f789c30bd908fb713509673e0d7e5504b,166,310,518,1006,4,2086,141,14,0,6,14,3,2,1,0,5,97,4,7037
knex,13-01-2021,79401f7fc89b6cd7a98ab13727d347ddd368f820,168,316,528,1013,4,2105,144,14,0,6,14,3,2,1,0,5,101,4,7090
knex,21-01-2021,5dcdf700662c652336fe103d94bda9032f587a5e,171,325,542,1028,4,2135,147,14,0,6,14,3,3,1,0,5,106,4,7172
knex,03-02-2021,2040bd11a41dc14ea0753f7037fb7fc7d26f6471,172,329,548,1031,5,2139,148,14,0,6,14,3,3,1,0,5,107,4,7202
knex,11-02-2021,b20a31fe5d0256234e1542c1ec4cbe2082f9970e,175,346,602,1075,5,2198,151,14,0,6,14,3,3,1,0,5,113,4,7395
knex,18-02-2021,c58794b2adfb424656ea1da200e41d862b4522ce,177,353,608,1087,5,2214,153,14,0,6,14,3,3,1,0,6,116,4,7453
knex,25-02-2021,7db2d188773a955f040252ba33a0e1ae59e2575f,177,353,608,1088,5,2214,153,14,0,6,14,3,3,1,0,6,116,4,7460
knex,05-03-2021,8c2a25213be71f0fadc8589d10e0f7161f1b02be,179,371,645,1112,5,2259,155,14,0,6,14,3,3,1,0,7,124,4,7586
knex,13-03-2021,79be494ed06c9a2b90bdb35e031a50892eb20b37,179,371,645,1133,5,2259,155,14,0,6,14,3,3,1,0,7,147,4,7618
knex,21-03-2021,1744c8c2655a8362260ba987d706ec3473681a78,179,374,651,1146,5,2276,157,14,0,6,14,3,3,1,0,7,147,4,7690
knex,30-03-2021,f6d34f93edc6c00043d3b66de51fb9ed4b6cc8f7,179,378,660,1159,5,2283,157,14,0,6,14,3,3,1,0,7,148,4,7731
knex,06-04-2021,ed0d4afce84ae5961c4122eee56d6a6f47fe8222,179,378,660,1159,5,2283,157,14,0,6,14,3,3,1,0,7,148,4,7731
knex,27-04-2021,a81a90a15c47d7d7514ca728ef8f1ce5e37eb2d0,179,378,660,1161,5,2293,158,14,0,6,14,3,3,1,0,7,148,4,7750
knex,17-05-2021,fff6eb15d7088d4198650a2c6e673dedaf3b8f36,179,378,660,1161,5,2293,158,14,0,6,14,3,3,1,0,7,148,4,7750
knex,20-06-2021,22002fd8de440fe5e94ce189307d5aa5d6058f41,179,378,660,1161,5,2293,158,14,0,6,14,3,3,1,0,7,148,4,7750
knex,29-06-2021,228b49f4afb7d2cb03f4219b6cb0d1bb854d60f8,179,378,660,1161,5,2293,158,14,0,6,14,3,3,1,0,7,148,4,7750
knex,13-07-2021,c335fda65723e73c9de5d1a92fe7444f0cfb4071,179,381,668,1166,5,2303,158,14,0,6,14,3,3,1,0,7,150,4,7805
knex,22-07-2021,955c30db35b26fc6475c011c9ec8df7bdb4a8b75,179,381,668,1166,5,2303,158,14,0,6,14,3,3,1,0,7,150,4,7805
knex,31-07-2021,102a44d7a5fe641bdee8f7e66f6518f5418ff93e,180,386,700,1173,5,2323,159,14,0,6,14,3,3,1,0,7,152,4,7878
knex,12-08-2021,c7d8c811e978ede22c78f20def42543397cf6235,180,386,700,1173,5,2323,159,14,0,6,14,3,3,1,0,7,152,4,7878
knex,20-08-2021,cafc10182bc873f960d00c3dd46c24541ec74b52,180,386,700,1173,5,2323,159,14,0,6,14,3,3,1,0,7,152,4,7878
knex,28-08-2021,f119029699bfa54e7c4ce690829a2ebe6634e555,180,401,727,1155,5,2353,162,14,0,6,14,3,3,1,0,7,153,4,7934
knex,06-09-2021,b411d482483515bb658dfacb9feaf7a3de9f3a50,185,425,756,1163,5,2382,164,14,0,6,14,3,3,1,0,7,155,4,8052
knex,19-09-2021,c778c82f2fd39944e081effa7ce945438cb62ba8,185,428,761,1168,5,2381,164,14,0,6,14,3,3,1,0,7,155,4,8067
knex,03-10-2021,c3655ef5af5dbf0b251574b4bf3547d19d6facf8,187,450,816,1196,5,2398,165,14,0,6,14,3,7,1,0,7,174,4,8270
knex,11-10-2021,502ce49fa903ecfaa27c6be14b099418aef4c117,187,483,891,1228,5,2427,169,14,0,6,14,3,7,1,0,7,187,4,8458
knex,18-10-2021,60becbc1fd8d936732c540d48b2ad67030acb753,186,491,902,1238,5,2427,171,14,0,6,14,3,7,1,0,7,191,3,8490
knex,25-10-2021,994cbcb2d897aa9314a44578f4403cc7f7da5d3a,189,516,945,1272,5,2499,174,14,0,6,14,3,7,1,0,7,200,3,8739
knex,03-11-2021,90b6b18480bf4e4cae1cde18c426a4c8098d8b19,191,534,983,1299,5,2530,177,14,0,6,14,3,7,1,0,11,208,3,8856
knex,10-11-2021,27ade6f8814a5601916489a96474b55649e15462,191,535,985,1301,5,2532,177,14,0,6,14,3,7,1,0,11,209,3,8873
knex,17-11-2021,e06a2c20c64f6a68b228b3b65b269cc513e7fa29,191,536,987,1301,5,2536,177,14,0,6,14,3,7,1,0,11,209,3,8884
knex,28-11-2021,f2f858111c6f5641ee2cc5e94d380454e418a1aa,191,536,987,1301,5,2536,177,14,0,6,14,3,7,1,0,11,209,3,8884
knex,07-12-2021,de1122ae2ff44b1877554c5b7bbe5e35a3347634,191,541,998,1311,5,2544,179,14,0,6,14,3,7,1,0,11,210,3,8933
knex,15-12-2021,5a411492170d6ef596c93b9707ac771c970dfd50,191,544,1003,1315,5,2552,179,14,0,6,14,3,7,1,0,11,210,3,8975
