Project,previousDate,previousHash,previousValue,changesDate,changesHash,newValue,featureChanges,action
systemjs,26-01-2014,c29a94ff8040c06202d3aa838f3e5feabe25e694,23,03-02-2014,576dd1d55499e26fb0f375a38419980206694fc8,39,promise_all_and_then,addtions
systemjs,27-04-2014,8700c58d004ddfdaaac54fdc3a5c8fa9c99d4ff8,32,05-05-2014,656bcffbfd534ecd4f962ebd9eab54a724993cad,50,promise_all_and_then,addtions
systemjs,25-10-2016,9ae69b905f93df449357310b0b53de8c3e919e17,103,02-11-2016,f9bf5fc20721b98cb9ad670e110c4f0b34df15ad,14,promise_all_and_then,deletions
systemjs,12-01-2017,43ba2943fe0f7fa9ce766d0fd3a0ecb19428dfc1,78,30-08-2018,79f885c18b728fea4e36f5d7c624b314cfea7168,34,promise_all_and_then,deletions
systemjs,21-01-2022,e586338aae7a16c9446d0078b8abb0e804560110,35,24-07-2022,db75ae4b0f09a606207ddec0fb8055727c3061a5,13,promise_all_and_then,deletions
hexo,13-12-2017,35fc684fcdd63a6fd603db5de693543dec71d901,47,20-12-2017,0bb650b532df5e44bb3ead557a1d47e9a0b00677,166,promise_all_and_then,addtions
hexo,16-03-2019,6c59cbab4e4d3473957956b2fb8af8dbeeb8b626,44,30-03-2019,1323f963529a9d3b14aeb1c1e0bb80cfda055fbf,157,promise_all_and_then,addtions
hexo,17-12-2019,23437828bb0d760376ba7cc781dad3100db04ed0,46,19-12-2019,d7aff189deec20ad3ddafc51549ca20c757ae133,198,promise_all_and_then,addtions
hexo,12-01-2020,83e7ecc8032c4bec58ed25b6a6c26e034d0415e5,44,14-01-2020,584b093b66f6f1d690dc98abee4c97c0b6029e46,84,promise_all_and_then,addtions
meteor,05-07-2014,7cee638d4f38cdfb0d335e2e1dfc3b92872add6d,39,09-07-2014,8ed9d3459cdf79c206e375be43914d625755edaf,0,class_declarations,deletions
meteor,16-06-2015,9fbea207d350334499e4218ff82c5928aa8dd0a9,45,16-06-2015,c95815a86a3c1969c31b61b0f258e652a8f72d80,0,class_declarations,deletions
meteor,22-07-2015,09f67395af595a8101eef33a1f42dd92f0dfe1d0,31,27-07-2015,b2c2668baac5ed3d5f4bf2377678891e7222364f,0,class_declarations,deletions
meteor,02-08-2015,74b5f7bcea4e742aee436e7ae9a511c0e18a9d01,39,03-08-2015,d731d520282682fc816c12e21e004dc949722be2,0,class_declarations,deletions
meteor,16-08-2015,675349f988d9e7fef96dd5d89b4d38e3f0b48342,39,17-08-2015,0cbd25111d1249a61ca7adce23fad5215408c821,69,class_declarations,addtions
